HTC_Top,1/HTC_Top,Part_Thickness,Tool_Thickness,HTC_Bottom,1/HTC_Bottom,Heat_Rate,exotherm,T_H50/,T_H60/,T_H70/,T_H80/,T_H90/,T_H100/,T_H110/,T_C150/,T_C120/,T_C90/,T_C60/,T_C30/,T_H50,T_H60,T_H70,T_H80,T_H90,T_H100,T_H110,T_C150,T_C120,T_C90,T_C60,T_C30,r_H50,r_H60,r_H70,r_H80,r_H90,r_H100,r_H110,r_C150,r_C120,r_C90,r_C60,r_C30
53.6,0.018656716,8.07,12.8,44.2,0.022624434,4.83,6.942668,4.285877267,5.352399172,6.14561971,7.048444224,7.697582174,8.256269441,8.736624803,5.811077429,8.875176857,10.39057714,11.21767394,11.37366663,29.2992128,34.147912,40.3166568,45.9560144,52.8206781,60.1222186,67.8021022,170.338771,151.063119,126.36702,99.2618588,69.8078332,2.2804324,2.5911656,2.9090088,3.1311404,3.3502088,3.5344608,3.6995584,-1.842624,-2.631,-3.064408,-3.2955408,-3.425786
66.8,0.01497006,6.23,13,78.7,0.01270648,1.16,2.077722,7.067562328,7.346587328,7.341294397,7.39376181,7.414869569,7.412636466,7.381776724,4.853688857,6.559516857,7.102564286,7.2086682,7.528246371,41.8016277,51.4779587,61.4840985,71.4232363,81.3987513,91.4013417,101.437139,166.987911,142.958309,114.858975,85.2303387,56.3488623,1.103826133,1.136358133,1.1493176,1.154906,1.1582012,1.161485867,1.16624,-2.374252,-3.102668,-3.377016,-3.4797876,-3.517294133
29.8,0.033557047,14.3,9.74,25.5,0.039215686,3.32,23.716965,6.995584367,8.703266506,10.20396889,11.45407331,12.61938795,13.65286268,14.57128401,7.113600857,11.68398429,14.80622114,16.86127029,17.92811817,26.7746599,31.1051552,36.1228233,41.9724766,48.103632,54.6724959,61.6233371,174.897603,160.893945,141.821774,119.014446,92.7484136,1.3264452,1.5738232,1.7793304,1.9706908,2.126082,2.2613904,2.3798292,-1.244768,-1.975544,-2.490992,-2.862704,-3.1315776
34.1,0.029325513,19.5,8.16,74.4,0.01344086,3.61,55.965918,6.428173601,7.597421053,8.616970305,9.430403463,10.1845728,10.72258102,11.16449823,6.637900571,9.954991143,11.26991486,11.85178429,11.95241814,26.7942933,32.57331,38.8927372,45.9562435,53.2336922,61.2914825,69.6961614,173.232652,154.842469,129.444702,101.481245,71.8334635,1.7154708,2.1530012,2.4573064,2.6908308,2.8596288,3.0011136,3.114396,-1.634964,-2.616956,-3.145792,-3.413044,-3.5517172
35.6,0.028089888,14.8,8.31,36.4,0.027472527,1.66,27.86189,10.02334524,11.6125447,12.56697446,13.43692181,13.87841572,14.0491262,14.45981584,6.554593143,10.42396514,12.49533371,13.64252543,14.04535763,33.3612469,40.7231758,49.1388224,57.6947098,66.9618299,76.6784505,85.9967057,172.941076,156.483878,133.733668,107.748839,79.1587517,1.1805056,1.322616,1.4228744,1.4886,1.5366228,1.5725316,1.6003056,-1.52842,-2.35976,-2.89132,-3.209488,-3.409426
62.4,0.016025641,10.4,11.9,50.3,0.019880716,1.5,8.217717,8.536846267,9.511184933,10.0153766,10.41759507,10.5649464,10.74383007,10.85476373,5.66244,8.333486571,9.679852857,10.18519611,10.18883606,37.1947306,45.7332226,54.9769351,64.3736074,74.1525804,83.8842549,93.7178544,169.81854,149.167203,123.879485,95.6481864,65.6609262,1.2360192,1.337712533,1.398992,1.4362328,1.4604724,1.4772988,1.491981067,-1.966612,-2.762032,-3.159964,-3.3690784,-3.4758976
49.9,0.02004008,9.7,18.4,63,0.015873016,1.56,3.387275,11.52830013,13.26585128,14.3601416,15.18677641,15.76226013,16.16345833,16.44076346,6.850448857,10.78167771,13.29219571,14.52327057,15.49216437,32.0158518,39.305272,47.5981791,56.3086288,65.4108742,74.785005,84.352409,173.976571,157.735872,136.522685,110.831447,84.2225753,1.065088267,1.221178667,1.3289604,1.4020468,1.4524744,1.4878076,1.513516,-1.392272,-2.268716,-2.770284,-3.083444,-3.2609956
93.5,0.010695187,16.8,16.9,46.2,0.021645022,3.35,11.676163,6.110774597,7.444780418,8.593966866,9.589893254,10.54579406,11.30236316,11.95955054,6.157705143,9.724630571,11.77858143,13.16351286,14.00509503,29.5289051,35.0599856,41.210211,47.8738576,54.6715899,62.1370834,69.9355057,171.551968,154.036207,131.225035,106.072295,79.0178326,1.7347636,1.9625228,2.1439768,2.3008904,2.4332344,2.550956,2.6545664,-1.708076,-2.378276,-2.816084,-3.090488,-3.2674216
70.1,0.014265335,14.2,9.81,25.4,0.039370079,4.21,17.326414,5.074572185,6.332481116,7.387132043,8.318403349,9.058373017,9.784401401,10.52138558,6.096487714,9.675296,11.66655371,12.86633486,13.40483089,28.6360511,33.3402545,38.9001741,44.9795219,51.8642496,58.8076701,65.7049667,171.337707,153.863536,130.832938,105.032172,76.9169081,1.969074,2.2265984,2.467234,2.668754,2.853252,3.0068372,3.132692,-1.708608,-2.428496,-2.885832,-3.168176,-3.3418916
72.1,0.013869626,13.4,13.7,44.4,0.022522523,1.68,10.621177,9.02769869,10.46555649,11.19665185,11.96313577,12.53722482,12.96916089,13.04835571,5.842801429,9.176044286,10.94565257,11.749378,12.40325729,34.8334662,42.4178651,51.1896249,59.9019319,68.9374623,78.2118097,88.0787624,170.449805,152.116155,128.309784,101.122823,73.4114005,1.2271768,1.3555624,1.4506036,1.5145196,1.5610424,1.5962244,1.6261228,-1.811176,-2.527268,-2.96762,-3.230624,-3.378584
42.9,0.023310023,5,19.6,74.2,0.013477089,3.78,1.47846,6.137613122,7.420996164,8.658556905,9.639615212,10.4611369,11.14954402,11.72683365,6.518140571,10.03310971,12.01792629,13.01258629,13.5150284,26.7998224,31.9486345,37.2706549,43.5622545,50.4569025,57.8547236,65.6725688,172.813492,155.115884,132.062742,105.544052,77.3025994,1.605579536,1.9974388,2.2739448,2.5240336,2.7372,2.9105776,3.0553776,-1.583512,-2.45396,-2.933012,-3.197368,-3.3401448
82.5,0.012121212,3.71,10.5,41,0.024390244,2.58,2.701322,5.200151744,5.889051124,6.338126047,6.748538411,6.942379845,7.068330581,7.025580078,4.822446,6.439147714,6.943424,7.1804608,7.158566943,36.5836085,44.8062481,53.6476348,62.5887709,72.08866,81.7637071,91.8740034,166.878561,142.537017,114.301984,85.1316128,55.0549843,2.0244212,2.2182148,2.3426248,2.4242148,2.4786884,2.5148424,2.5404208,-2.413836,-3.129552,-3.381852,-3.4690664,-3.5002748
55.4,0.018050542,9.88,11,86.1,0.011614402,3.12,14.184833,5.201331763,5.936885032,6.439620865,6.783436763,7.133715545,7.294062019,7.398104615,5.284678571,6.966997429,7.598553714,7.768682,7.765207286,33.7718449,41.4769187,49.9083829,58.8356773,67.7428075,77.2425265,86.9179136,168.496375,144.384491,116.594938,87.190387,57.1782255,2.2398208,2.5052036,2.685894,2.8077408,2.8927928,2.954668,3.0011092,-2.300052,-3.103952,-3.39682,-3.5074032,-3.5488132
70.9,0.014104372,7.27,11.8,35.6,0.028089888,4.44,5.901559,4.275263446,5.341989054,6.196764572,6.839282905,7.458434707,8.086036171,8.543352568,5.472978571,8.008290571,9.471095143,10.02750443,10.34833511,31.0178303,36.2815686,42.4863653,49.6335839,56.8845499,64.0979994,72.0675146,169.155425,148.029017,123.148833,95.0962655,66.2191729,2.3347824,2.636852,2.9006932,3.1361592,3.3203368,3.4782436,3.6178104,-1.989528,-2.767268,-3.14456,-3.3426584,-3.4426412
87.8,0.011389522,6.16,17,33,0.03030303,4.81,1.71288,4.063556528,5.076076112,5.972209792,6.765025405,7.63248237,8.260576549,8.814445613,5.552907714,8.634180286,10.57863743,11.55170657,12.07243691,30.4542931,35.5840739,41.2736709,47.4602278,53.2877598,60.2666268,67.6025166,169.435177,150.219631,127.025231,100.430973,72.2535292,2.28874,2.566416,2.812658,3.0254672,3.20472,3.3762168,3.5345848,-1.854088,-2.55472,-2.956952,-3.1947572,-3.3295952
26.6,0.037593985,7.2,18,61.3,0.016313214,1.45,2.920743,11.11946759,12.78007421,13.93557172,14.7468711,15.32192055,15.61299303,15.90194552,6.508177429,10.59204143,12.97342429,14.45953314,15.2126244,33.876772,41.4688924,49.793421,58.6170369,67.7832152,77.3611601,86.942179,172.778621,157.072145,135.406985,110.608366,83.2441854,1.038766,1.1662916,1.25302,1.312742133,1.353571467,1.3827356,1.4043852,-1.469428,-2.246464,-2.755810667,-3.067332,-3.269418667
61.7,0.016207455,7.97,17.8,67.4,0.014836795,4.07,4.151661,4.72580258,5.854265184,6.747988968,7.587713268,8.131108256,8.858446265,9.2090857,5.695307143,8.592985714,10.169146,10.87127209,11.27646474,30.7659835,36.1731407,42.5356849,49.118007,56.9063894,63.9461237,72.5190212,169.933575,150.07545,125.592011,98.0494523,69.4676266,2.1464164,2.428802206,2.6733072,2.8796808,3.0666404,3.19918,3.3382224,-1.889492,-2.655584,-3.07182,-3.2981572,-3.4182608
65.2,0.015337423,15.3,11.2,86.8,0.011520737,2.43,26.967761,6.555158971,7.511526749,7.980220658,8.484998807,8.874882099,8.945038642,9.192146091,5.703159429,7.999673714,8.880409143,8.897886857,8.896496771,34.0709637,41.74699,50.6080638,59.3814529,68.4340365,78.2635561,87.663085,169.961058,147.998858,121.081432,91.142604,61.1377387,1.8199136,2.0164236,2.1515404,2.2348496,2.2915624,2.3344504,2.3665672,-2.113116,-2.96238,-3.331248,-3.493278,-3.5592472
96,0.010416667,8.94,16.5,41.4,0.024154589,1.23,2.245179,9.725843577,10.77049585,11.60703602,11.82055016,12.21566171,12.49715008,12.44404618,5.320729143,8.478564571,10.10307971,10.96996231,11.40791771,38.0372124,46.7522901,55.7233457,65.4607233,74.9747361,84.6285054,94.6938232,168.622552,149.674976,125.360779,98.3948681,69.927712,1.013542,1.0957856,1.145595467,1.1785392,1.1992672,1.2139324,1.226426933,-1.948672,-2.610528,-3.007872,-3.233639467,-3.360738133
88.1,0.011350738,17.8,17.3,99.6,0.010040161,3.74,26.128024,5.51802,6.638417941,7.556545588,8.317089011,8.85233893,9.381536364,9.828141791,6.032978571,8.763898,9.998047429,10.59126894,10.68073126,29.3626052,35.1723169,41.7385195,48.8940871,56.8922524,64.913054,73.2427497,171.115425,150.673643,124.993166,97.0694413,67.3825594,2.058846,2.38344,2.6330264,2.8302764,2.9921992,3.1208208,3.2299336,-1.916336,-2.749968,-3.168328,-3.3826416,-3.49197
27.9,0.035842294,9.83,15.5,41.3,0.024213075,4.64,7.217423,5.076803556,6.481153017,7.721293513,8.790041659,9.819515086,10.68800099,11.62548353,6.901838286,11.31959114,14.29722143,16.14420114,17.26410854,26.4436315,29.92745,34.1731981,39.2142067,44.43745,50.4076754,56.0577564,174.156434,159.618569,140.040275,116.504704,90.4243799,1.6247704,1.878792,2.1340756,2.3685572,2.567474,2.7571332,2.9096964,-1.302684,-2.039256,-2.5469,-2.898884,-3.1391808
35.5,0.028169014,13.3,8.82,52.9,0.018903592,4.51,29.561254,5.013876164,6.04458357,6.948448404,7.872434789,8.427579446,8.96563765,9.519632062,6.249830571,9.292726,10.68059686,11.31265277,11.3672708,27.3874185,32.7389281,38.6624977,44.4953191,51.9916167,59.5649742,67.0664594,171.874407,152.524541,127.382089,99.5942847,69.7854478,2.0528588,2.482198,2.8083132,3.0406024,3.2820012,3.4598984,3.6086856,-1.759508,-2.658676,-3.132736,-3.3843324,-3.5173548
38.4,0.026041667,7.17,17.5,46.6,0.021459227,3.03,3.042751,6.75034703,8.272878911,9.627498449,10.70326366,11.60394977,12.55034908,13.18738716,6.350576,10.24263286,12.82963857,14.28152171,15.10853743,29.5464485,34.9331769,40.8286797,47.5691111,54.8400322,61.9724423,70.0422169,172.227016,155.849215,134.903735,109.985326,82.879881,1.481314681,1.7215348,1.9159716,2.0860588,2.2291724,2.341674,2.4453032,-1.501576,-2.256404,-2.725956,-3.0382,-3.2380888
43.1,0.023201856,10.5,18.4,29.4,0.034013605,4.38,2.810716,6.14369484,7.858524977,9.468949772,10.91119749,12.33658406,13.61114502,14.79003132,7.630656857,13.00084257,17.03384743,19.76379971,21.97398314,23.0906166,25.5796606,28.526,32.208955,35.9657618,40.3831848,45.2196628,176.707299,165.502949,149.618466,129.173299,106.908941,0.9140792,1.1998288,1.4365608,1.6801344,1.8764116,2.0691404,2.2427304,-0.939916,-1.637368,-2.137928,-2.522568,-2.788412
32.9,0.030395137,19.8,13.6,71.4,0.014005602,4,41.370367,6.331031,7.8012666,9.157638825,10.27215005,11.14929493,12.0562817,12.77140243,7.073637714,11.37167086,13.64918486,15.10134657,15.64394977,24.675876,28.7949336,33.3694447,38.9113998,45.4028203,51.7748732,58.9143903,174.757732,159.800848,137.772147,112.854713,84.7538242,1.3792228,1.7848812,2.0909528,2.355616,2.5995328,2.7806732,2.9390512,-1.316828,-2.211784,-2.793476,-3.140712,-3.3640652
67.9,0.014727541,9.37,15.2,60.7,0.016474465,1.54,5.028474,8.229119805,9.323685909,10.06931045,10.35593221,10.73242799,10.64634916,10.8538837,5.593508571,8.214420571,9.734894857,10.20011586,10.64169226,37.3271555,45.6415237,54.4932619,64.0518644,73.4720609,83.6046223,93.2850191,169.57728,148.750472,124.072132,95.7004055,67.2459229,1.2501892,1.3543664,1.4202704,1.464030667,1.491147467,1.5110128,1.5263084,-1.961568,-2.737164,-3.127092,-3.3404948,-3.4464716
94.8,0.010548523,6.5,18.9,48.3,0.020703934,2.54,1.474665,8.340992874,9.965638543,11.21155327,12.15995181,13.08195461,13.62346201,14.01839228,6.456456571,10.09482286,12.18229514,13.18649514,13.93390783,28.8138781,34.6872781,41.5226547,49.1137224,56.7718353,65.3964065,74.3932836,172.597598,155.33188,132.638033,106.152733,78.7686774,1.3370716,1.6056844,1.8167448,1.9825,2.1054036,2.2092408,2.2911372,-1.584208,-2.421572,-2.886336,-3.148152,-3.2850752
75.4,0.013262599,7.08,19.7,73.1,0.013679891,3.85,2.182123,6.020114571,7.374324935,8.491781169,9.412177299,10.16857577,10.7884841,11.39659029,6.419344571,9.653270286,11.56596286,12.33480257,13.01448466,26.8225589,31.608849,37.3066425,43.7631174,50.8509833,58.4643362,66.1231274,172.467706,153.786446,130.48087,103.171809,75.5506963,1.637392,2.0157928,2.337578,2.5985856,2.815796,2.996612,3.1374288,-1.64728,-2.543232,-2.989068,-3.233068,-3.3535236
99.4,0.010060362,17.4,9.21,69.6,0.014367816,2.93,32.583956,5.960334164,6.992703549,7.478022423,7.985021741,8.369438259,8.664551843,8.891649181,5.680820571,7.821566,8.556482,8.690517771,8.570772229,32.5362209,39.5113786,48.0893943,56.6038863,65.4775459,74.6128631,83.9474679,169.882872,147.375481,119.947687,90.4168122,59.9977028,2.0193328,2.2717288,2.4621236,2.5857252,2.6746708,2.740772,2.7931024,-2.143284,-2.981304,-3.33916,-3.4913764,-3.5548768
20.2,0.04950495,4.71,13.6,50.3,0.019880716,1.82,2.774315,9.621698242,11.07252808,12.27097275,13.0613017,13.51640648,14.0417228,14.21954802,6.437375429,10.12621629,12.41298486,13.56585886,14.14692617,32.4885092,39.8479989,47.6668296,56.2284309,65.4001402,74.4440645,84.1204226,172.530814,155.441757,133.445447,107.480506,79.5142416,1.2191256,1.3949196,1.5132144,1.5990688,1.6611748,1.7037616,1.736899733,-1.541868,-2.372732,-2.853912,-3.149812,-3.3249788
98.8,0.010121457,10.3,18.8,44.8,0.022321429,1.97,2.564876,10.53813299,12.68727487,14.11750305,15.25252426,16.20303188,16.71652787,17.39059168,6.918569714,11.17671914,13.73743343,15.30039943,16.37755966,29.239878,35.0060685,42.188519,49.9525272,58.0800272,67.0684401,75.7405344,174.214994,159.118517,138.081017,113.551398,87.3214588,1.0832396,1.2844652,1.4522932,1.579627467,1.6735052,1.7510312,1.8075408,-1.33946,-2.16922,-2.681152,-2.989716,-3.1717624
37.6,0.026595745,19.7,18.1,86.2,0.011600928,1.42,12.503564,12.20118901,13.89152754,14.91969838,15.80644049,16.34817021,16.61204599,16.63956923,6.974548571,11.17903486,13.55460486,15.15588857,15.76918426,32.6743116,40.2740309,48.8140283,57.5548545,66.7855983,76.4108947,86.3718117,174.41092,159.126622,137.441117,113.04561,85.1921449,1.016174933,1.151744,1.2426848,1.2992976,1.3372808,1.364104533,1.3838056,-1.312564,-2.193266667,-2.740224,-3.070208,-3.2850416
88.4,0.011312217,18.1,13.7,56.5,0.017699115,1.92,19.736383,9.546140469,10.94104521,11.99826807,12.86364104,13.52021953,14.02149531,14.16416026,6.562142,10.065934,11.954178,13.14091229,13.57375426,31.6714103,38.9931932,46.9633253,55.3018092,64.0411785,73.078729,82.8048123,172.967497,155.230769,131.839623,105.993193,77.5081399,1.2686112,1.4553328,1.5816928,1.6720184,1.7384396,1.788734,1.8309796,-1.60216,-2.453464,-2.940504,-3.215536,-3.380001867
69.4,0.014409222,18.9,8.38,33.5,0.029850746,3.46,34.086358,6.745803092,8.322566618,9.525958353,10.51363723,11.50380488,12.1798926,12.93146997,6.806969714,10.70315486,12.73059457,13.92930371,14.52469286,26.6595213,31.2039195,37.0401841,43.6228152,50.1968351,57.8575716,65.2571139,173.824394,157.461042,134.557081,108.752563,80.836425,1.5066348,1.8155796,2.0885256,2.3111468,2.480458,2.6349028,2.7543668,-1.466012,-2.3346,-2.870472,-3.184356,-3.3736252
50.8,0.019685039,19.7,12.7,61.1,0.016366612,2.58,34.245855,8.410029884,10.04662729,11.33104508,12.44166461,13.25404531,13.9025562,14.31097593,6.982392286,10.93194257,13.10720686,14.32790029,14.7984674,28.3021229,34.0797016,40.7659037,47.9005053,55.8045631,64.131405,73.0776821,174.438373,158.261799,135.875224,110.147651,81.7946359,1.3605256,1.6263072,1.8259192,1.9801884,2.1021768,2.198042,2.277316,-1.390448,-2.306636,-2.854508,-3.179752,-3.3817176
26.6,0.037593985,16.6,19.3,61.1,0.016366612,1.42,9.063572,13.98579859,16.44228542,18.16581085,19.62253669,20.64355465,21.3020593,21.65143606,7.417596286,12.47823257,15.83237971,18.30749114,19.69661931,30.140166,36.6519547,44.2045486,52.1359979,60.6861524,69.7510758,79.2549608,175.961587,163.673814,145.413329,124.076219,98.9381676,0.855768267,1.0037428,1.1150512,1.192538667,1.2500776,1.294193333,1.3276276,-1.02496,-1.806330667,-2.355384,-2.730176,-3.007222
38.2,0.02617801,10.2,15.8,92.2,0.010845987,2.83,11.504365,6.340447845,7.567306678,8.342392473,8.902870424,9.525477385,9.817614346,10.1352024,5.947822,8.693711429,9.900370857,10.34462534,10.66245926,32.0565326,38.5845221,46.3910293,54.8048767,63.042899,72.2161514,81.3173772,170.817377,150.42799,124.651298,96.2061887,67.3186074,1.8157988,2.058784,2.2515952,2.393108,2.4914688,2.5702688,2.6312076,-1.8882,-2.756704,-3.183328,-3.3941276,-3.4958748
89.4,0.011185682,17.6,16.5,89,0.011235955,3.34,24.565919,5.974107156,7.103734102,8.003152754,8.725408054,9.205374671,9.673133892,10.05135314,6.024676286,8.705996,10.09607829,10.73664843,10.98447054,30.0464821,36.2735281,43.2694698,50.8571371,59.2540486,67.6917328,76.4284805,171.086367,150.470986,125.336274,97.5782695,68.4456469,1.9353492,2.2260756,2.442824,2.6159432,2.760744,2.8697412,2.959624,-1.897424,-2.729944,-3.14612,-3.3661112,-3.4795948
36.2,0.027624309,2.06,17.7,21.8,0.04587156,2.34,-0.042626,9.072521453,11.20005051,12.99369094,14.50670654,15.78370201,16.8620697,17.77315372,6.82845,11.61099286,14.78536914,17.09925,18.71601489,28.7702998,33.7918818,39.5947632,46.0543067,53.0661373,60.5427569,68.4108203,173.899575,160.638475,141.748792,119.847375,95.5060521,1.0848732,1.2841716,1.4516164,1.5924056,1.7108556,1.810576,1.8946052,-1.199912,-1.89962,-2.401772,-2.741348,-2.9788936
46.5,0.021505376,9.64,14.2,42,0.023809524,4.25,7.422413,5.068462871,6.222691835,7.282956706,8.291392871,9.114655224,9.838548447,10.56766689,6.211202,9.773758286,12.036062,13.07955943,13.89361571,28.4590328,33.5535597,39.047434,44.7615803,51.2627153,58.1861691,65.0874157,171.739207,154.208154,132.126217,105.778458,78.627655,1.8977992,2.1929544,2.44672,2.6455088,2.839486,3.004586,3.1424388,-1.63022,-2.391224,-2.852656,-3.150984,-3.324108
39.7,0.025188917,16.5,17.3,95.8,0.010438413,2.4,28.665833,8.1038025,9.449994125,10.4363065,11.36938425,11.91151696,12.30743404,12.82197433,6.558144,9.905248286,11.726438,12.61478886,12.9738888,30.550874,37.3200141,44.9528644,52.7134778,61.4123593,70.4621583,79.2272616,172.953504,154.668369,131.042533,104.151761,75.4086108,1.4751836,1.7111892,1.8817852,2.000246,2.094322,2.1654956,2.2186624,-1.60154,-2.514404,-3.012796,-3.29616,-3.4564384
38.4,0.026041667,14.9,16.1,63.3,0.015797788,4.88,20.176932,4.951748586,6.142741885,7.245803873,8.166335307,8.977711496,9.855657377,10.49860592,6.603412857,10.41912857,12.83097,14.05612829,14.63838294,25.8354669,30.0234196,34.6404771,40.1482837,46.1887679,51.904392,58.7668031,173.111945,156.46695,134.908395,109.196449,81.2343403,1.7850936,2.1654352,2.4705168,2.7380172,2.9689764,3.148152,3.3280452,-1.503404,-2.314916,-2.81126,-3.13536,-3.3386972
81.6,0.012254902,6.97,13.1,95.8,0.010438413,3.63,6.230238,4.227050358,4.897772865,5.381562755,5.73276292,5.874184187,6.060481928,6.197815647,4.599220286,6.083835143,6.316125714,6.5792066,6.485759171,34.6558072,42.2210845,50.4649272,59.1900706,68.6767114,78.0004506,87.5019292,166.097271,141.293423,112.10644,83.0272231,52.7001571,2.6122204,2.8995052,3.102992,3.247626,3.3530344,3.427396,3.4838748,-2.531068,-3.204212,-3.431424,-3.5020136,-3.5263052
55,0.018181818,4.25,17.1,38.3,0.026109661,2.61,1.028558,7.07253272,8.5314941,9.693958352,10.71586943,11.45578464,12.04144226,12.61311529,6.024653429,9.487298286,11.47147229,12.58195143,13.413772,31.5406896,37.7328004,44.6987687,52.0315808,60.1004021,68.5718357,77.0797691,171.086287,153.205544,130.150153,104.03683,76.948202,1.4904044,1.711598,1.8886536,2.0264988,2.1413032,2.2337128,2.306252,-1.668556,-2.433556,-2.886248,-3.15334,-3.3070212
60.6,0.01650165,16.9,11.6,86.1,0.011614402,3.32,34.938735,6.022553072,7.092064458,7.907864729,8.434783946,8.920712018,9.30329991,9.606077651,5.995440286,8.511588857,9.588135143,9.957167686,9.7437348,30.0051238,36.454346,43.7458891,51.9965173,60.3832361,69.1130443,78.1078222,170.984041,149.790561,123.558473,94.8500869,64.1030718,1.9927556,2.3163364,2.548184,2.7332972,2.8626184,2.9612668,3.0389652,-1.964748,-2.856592,-3.270096,-3.4641376,-3.5539264
